time,spei_gamma_01,spei_gamma_03,spei_gamma_06,spei_gamma_09,spei_gamma_12
2006-08-31,0.22201447,-0.22925922,-0.49612856,-0.41735452,-0.523323
2006-09-30,-0.20969996,0.009186601,-0.40341228,-0.52600604,-0.60887253
2006-10-31,-1.3119755,-0.45908958,-0.47425222,-0.86625224,-0.9000996
2006-11-30,0.27234846,-0.67839795,-0.59140575,-0.8357509,-0.764588
2006-12-31,0.6064681,-0.8083297,-0.2459672,-0.63594764,-0.75625134
2007-01-31,-0.25036985,0.31945422,-0.33958656,-0.39522415,-0.79501677
2007-02-28,-0.22413428,-0.061604567,-0.6639346,-0.57364225,-0.81579477
2007-03-31,0.40313858,0.2257499,-0.6745457,-0.2011363,-0.60915864
2007-04-30,-0.3117783,-0.02193367,0.15046886,-0.3439409,-0.39518937
2007-05-31,0.033677023,0.044391654,0.022666106,-0.5242813,-0.5344254
2007-06-30,-0.40407404,-0.417356,-0.30451214,-0.6789561,-0.33325616
2007-07-31,-0.25772855,-0.4196307,-0.4081548,-0.2864879,-0.47701964
2007-08-31,-0.24869151,-0.5071939,-0.4882466,-0.46886906,-0.66430324
2007-09-30,0.5087806,-0.08198241,-0.30015984,-0.26814443,-0.45208725
2007-10-31,2.7131827,1.1298645,0.4579441,0.4353434,0.47090283
2007-11-30,-0.7350717,1.410107,0.30495942,0.31761605,0.31310886
